year,OCC_CODE,OCC_TITLE,TOT_EMP,H_MEAN,A_MEAN,total employment,EMP_SHR
2017,45-2040,"Graders and Sorters, Agricultural Products",39810,11.84,24620.0,427647420,9.309070542270546e-05
2017,45-2041,"Graders and Sorters, Agricultural Products",39810,11.84,24620.0,427647420,9.309070542270546e-05
2017,45-2090,Miscellaneous Agricultural Workers,349040,12.49,25990.0,427647420,0.0008161863808274583
2017,45-2091,Agricultural Equipment Operators,26070,15.12,31440.0,427647420,6.096143407108594e-05
2017,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",282300,12.05,25070.0,427647420,0.0006601232389055452
2017,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",35460,13.38,27840.0,427647420,8.29187745362757e-05
2017,45-2099,"Agricultural Workers, All Other",5210,17.27,35910.0,427647420,1.2182933314551506e-05
2017,45-3000,Fishing and Hunting Workers,750,15.06,31330.0,427647420,1.7537811873154758e-06
2017,45-3010,Fishers and Related Fishing Workers,520,15.0,31190.0,427647420,1.21595495653873e-06
2017,45-3011,Fishers and Related Fishing Workers,520,15.0,31190.0,427647420,1.21595495653873e-06
2017,45-4000,"Forest, Conservation, and Logging Workers",44800,18.91,39330.0,427647420,0.00010475919625564443
2017,45-4010,Forest and Conservation Workers,7080,15.06,31320.0,427647420,1.655569440825809e-05
2017,45-4011,Forest and Conservation Workers,7080,15.06,31320.0,427647420,1.655569440825809e-05
2017,45-4020,Logging Workers,37730,19.63,40830.0,427647420,8.822688559655054e-05
2017,45-4021,Fallers,5420,22.56,46930.0,427647420,1.267399204699984e-05
2017,45-4022,Logging Equipment Operators,26010,19.15,39820.0,427647420,6.08211315761007e-05
2017,45-4023,Log Graders and Scalers,3010,18.61,38710.0,427647420,7.03850849842611e-06
2017,45-4029,"Logging Workers, All Other",3290,19.58,40730.0,427647420,7.693253475023888e-06
2017,47-1000,Supervisors of Construction and Extraction Workers,556300,33.27,69200.0,427647420,0.001300837966004799
2017,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,556300,33.27,69200.0,427647420,0.001300837966004799
2017,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,556300,33.27,69200.0,427647420,0.001300837966004799
2017,47-2000,Construction Trades Workers,4348180,23.37,48620.0,427647420,0.010167675044081875
2017,47-2010,Boilermakers,15020,30.3,63010.0,427647420,3.512239124463793e-05
2017,47-2011,Boilermakers,15020,30.3,63010.0,427647420,3.512239124463793e-05
2017,47-2020,"Brickmasons, Blockmasons, and Stonemasons",76770,24.84,51670.0,427647420,0.00017951704233361212
2017,47-2021,Brickmasons and Blockmasons,64790,25.67,53390.0,427647420,0.00015150331083489292
2017,47-2022,Stonemasons,11990,20.37,42370.0,427647420,2.8037115247883407e-05
2017,47-2030,Carpenters,693050,23.86,49630.0,427647420,0.0016206107358253208
2017,47-2031,Carpenters,693050,23.86,49630.0,427647420,0.0016206107358253208
2017,47-2040,"Carpet, Floor, and Tile Installers and Finishers",81130,21.65,45030.0,427647420,0.00018971235696920607
2017,47-2041,Carpet Installers,26120,21.25,44200.0,427647420,6.107835281690697e-05
2017,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",11860,21.41,44530.0,427647420,2.7733126508748725e-05
2017,47-2043,Floor Sanders and Finishers,4320,18.87,39260.0,427647420,1.0101779638937142e-05
2017,47-2044,Tile and Marble Setters,38820,22.3,46370.0,427647420,9.077571425544903e-05
2017,47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",181270,21.87,45490.0,427647420,0.0004238772210995684
2017,47-2051,Cement Masons and Concrete Finishers,178640,21.87,45490.0,427647420,0.00041772729506938213
2017,47-2053,Terrazzo Workers and Finishers,2630,21.89,45520.0,427647420,6.149926030186269e-06
2017,47-2060,Construction Laborers,962060,18.7,38890.0,427647420,0.0022496569720916355
2017,47-2061,Construction Laborers,962060,18.7,38890.0,427647420,0.0022496569720916355
2017,47-2070,Construction Equipment Operators,418760,24.54,51050.0,427647420,0.000979217880000305
2017,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",49760,21.1,43890.0,427647420,0.00011635753584109077
2017,47-2072,Pile-Driver Operators,3710,30.66,63770.0,427647420,8.675370939920553e-06
2017,47-2073,Operating Engineers and Other Construction Equipment Operators,365300,24.95,51890.0,427647420,0.0008542083569684578
2017,47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",114630,24.15,50240.0,427647420,0.0002680479166692973
2017,47-2081,Drywall and Ceiling Tile Installers,96550,23.68,49250.0,427647420,0.00022577009818041226
2017,47-2082,Tapers,18080,26.7,55540.0,427647420,4.2277818488885075e-05
2017,47-2110,Electricians,631080,27.84,57910.0,427647420,0.001475701642254734
2017,47-2111,Electricians,631080,27.84,57910.0,427647420,0.001475701642254734
2017,47-2120,Glaziers,47330,22.83,47480.0,427647420,0.00011067528479418863
2017,47-2121,Glaziers,47330,22.83,47480.0,427647420,0.00011067528479418863
2017,47-2130,Insulation Workers,55930,21.68,45090.0,427647420,0.0001307853090754061
2017,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",31100,19.52,40600.0,427647420,7.272345990068173e-05
2017,47-2132,"Insulation Workers, Mechanical",24840,24.38,50710.0,427647420,5.808523292388856e-05
2017,47-2140,Painters and Paperhangers,224050,20.11,41830.0,427647420,0.0005239129000240432
2017,47-2141,"Painters, Construction and Maintenance",221340,20.12,41840.0,427647420,0.0005175759040005433
2017,47-2142,Paperhangers,2710,19.68,40930.0,427647420,6.33699602349992e-06
2017,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",466950,26.89,55920.0,427647420,0.0010919041672226154
2017,47-2151,Pipelayers,38690,20.77,43210.0,427647420,9.047172551631435e-05
2017,47-2152,"Plumbers, Pipefitters, and Steamfitters",428260,27.44,57070.0,427647420,0.001001432441706301
2017,47-2160,Plasterers and Stucco Masons,24180,21.83,45410.0,427647420,5.6541905479050944e-05
2017,47-2161,Plasterers and Stucco Masons,24180,21.83,45410.0,427647420,5.6541905479050944e-05
2017,47-2170,Reinforcing Iron and Rebar Workers,18480,26.09,54270.0,427647420,4.321316845545333e-05
2017,47-2171,Reinforcing Iron and Rebar Workers,18480,26.09,54270.0,427647420,4.321316845545333e-05
2017,47-2180,Roofers,121170,20.57,42780.0,427647420,0.00028334088862268827
2017,47-2181,Roofers,121170,20.57,42780.0,427647420,0.00028334088862268827
2017,47-2210,Sheet Metal Workers,132920,25.05,52100.0,427647420,0.00031081679389063075
2017,47-2211,Sheet Metal Workers,132920,25.05,52100.0,427647420,0.00031081679389063075
2017,47-2220,Structural Iron and Steel Workers,74420,27.37,56940.0,427647420,0.00017402186128002363
2017,47-2221,Structural Iron and Steel Workers,74420,27.37,56940.0,427647420,0.00017402186128002363
2017,47-2230,Solar Photovoltaic Installers,9000,20.68,43010.0,427647420,2.104537424778571e-05
2017,47-2231,Solar Photovoltaic Installers,9000,20.68,43010.0,427647420,2.104537424778571e-05
2017,47-3000,"Helpers, Construction Trades",229470,15.38,31980.0,427647420,0.000536586892071043
2017,47-3010,"Helpers, Construction Trades",229470,15.38,31980.0,427647420,0.000536586892071043
2017,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",24660,16.84,35020.0,427647420,5.766432543893285e-05
2017,47-3012,Helpers--Carpenters,33740,14.95,31100.0,427647420,7.88967696800322e-05
2017,47-3013,Helpers--Electricians,72580,15.4,32040.0,427647420,0.00016971925143380965
2017,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",11000,14.7,30570.0,427647420,2.572212408062698e-05
2017,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",54790,15.31,31830.0,427647420,0.00012811956167068658
2017,47-3016,Helpers--Roofers,9550,14.28,29710.0,427647420,2.233148045181706e-05
2017,47-3019,"Helpers, Construction Trades, All Other",23140,15.3,31830.0,427647420,5.4109995565973485e-05
2017,47-4000,Other Construction and Related Workers,410610,23.52,48920.0,427647420,0.0009601601244314768
2017,47-4010,Construction and Building Inspectors,98810,29.82,62020.0,427647420,0.0002310548254915229
2017,47-4011,Construction and Building Inspectors,98810,29.82,62020.0,427647420,0.0002310548254915229
2017,47-4020,Elevator Installers and Repairers,24490,37.08,77130.0,427647420,5.726680170314134e-05
2017,47-4021,Elevator Installers and Repairers,24490,37.08,77130.0,427647420,5.726680170314134e-05
2017,47-4030,Fence Erectors,21430,17.43,36260.0,427647420,5.01113744588942e-05
2017,47-4031,Fence Erectors,21430,17.43,36260.0,427647420,5.01113744588942e-05
2017,47-4040,Hazardous Materials Removal Workers,43260,22.27,46330.0,427647420,0.00010115809888435665
2017,47-4041,Hazardous Materials Removal Workers,43260,22.27,46330.0,427647420,0.00010115809888435665
2017,47-4050,Highway Maintenance Workers,146580,19.38,40300.0,427647420,0.0003427589952489366
2017,47-4051,Highway Maintenance Workers,146580,19.38,40300.0,427647420,0.0003427589952489366
2017,47-4060,Rail-Track Laying and Maintenance Equipment Operators,15070,27.1,56360.0,427647420,3.523930999045896e-05
2017,47-4061,Rail-Track Laying and Maintenance Equipment Operators,15070,27.1,56360.0,427647420,3.523930999045896e-05
2017,47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,26250,19.52,40590.0,427647420,6.138234155604166e-05
2017,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,26250,19.52,40590.0,427647420,6.138234155604166e-05
2017,47-4090,Miscellaneous Construction and Related Workers,69440,20.3,42220.0,427647420,0.00016237675419624887
2017,47-5000,Extraction Workers,183900,22.83,47480.0,427647420,0.0004300271471297547
2017,47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",64240,25.56,53170.0,427647420,0.00015021720463086156
2017,47-5011,"Derrick Operators, Oil and Gas",9590,22.84,47510.0,427647420,2.2425015448473887e-05
2017,47-5012,"Rotary Drill Operators, Oil and Gas",15370,27.01,56180.0,427647420,3.5940822465385156e-05
2017,47-5013,"Service Unit Operators, Oil, Gas, and Mining",39270,25.66,53370.0,427647420,9.182798296783832e-05
2017,47-5020,"Earth Drillers, Except Oil and Gas",17470,22.83,47480.0,427647420,4.085140978986849e-05
2017,47-5021,"Earth Drillers, Except Oil and Gas",17470,22.83,47480.0,427647420,4.085140978986849e-05
2017,47-5030,"Explosives Workers, Ordnance Handling Experts, and Blasters",5850,25.38,52790.0,427647420,1.3679493261060712e-05
2017,47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",5850,25.38,52790.0,427647420,1.3679493261060712e-05
2017,47-5040,Mining Machine Operators,20240,25.82,53710.0,427647420,4.7328708308353645e-05
2017,47-5041,Continuous Mining Machine Operators,12000,26.46,55040.0,427647420,2.8060498997047613e-05
2017,47-5042,Mine Cutting and Channeling Machine Operators,5400,25.17,52360.0,427647420,1.2627224548671427e-05
2017,47-5049,"Mining Machine Operators, All Other",2840,24.36,50670.0,427647420,6.640984762634602e-06
2017,47-5050,"Rock Splitters, Quarry",4310,17.33,36050.0,427647420,1.0078395889772935e-05
2017,47-5051,"Rock Splitters, Quarry",4310,17.33,36050.0,427647420,1.0078395889772935e-05
2017,47-5060,"Roof Bolters, Mining",3410,28.52,59310.0,427647420,7.973858464994364e-06
2017,47-5061,"Roof Bolters, Mining",3410,28.52,59310.0,427647420,7.973858464994364e-06
2017,47-5070,"Roustabouts, Oil and Gas",48140,19.16,39850.0,427647420,0.00011256936847648935
2017,47-5071,"Roustabouts, Oil and Gas",48140,19.16,39850.0,427647420,0.00011256936847648935
2017,47-5080,Helpers--Extraction Workers,15280,17.73,36870.0,427647420,3.5730368722907294e-05
2017,47-5081,Helpers--Extraction Workers,15280,17.73,36870.0,427647420,3.5730368722907294e-05
2017,47-5090,Miscellaneous Extraction Workers,4970,24.37,50690.0,427647420,1.1621723334610554e-05
2017,47-5099,"Extraction Workers, All Other",4970,24.37,50690.0,427647420,1.1621723334610554e-05
2017,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",460370,32.75,68120.0,427647420,0.0010765176602725674
2017,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",460370,32.75,68120.0,427647420,0.0010765176602725674
2017,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",460370,32.75,68120.0,427647420,0.0010765176602725674
2017,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",593710,25.0,52010.0,427647420,0.001388316571628095
2017,49-2010,"Computer, Automated Teller, and Office Machine Repairers",100580,19.3,40140.0,427647420,0.00023519374909358742
2017,49-2011,"Computer, Automated Teller, and Office Machine Repairers",100580,19.3,40140.0,427647420,0.00023519374909358742
2017,49-2020,Radio and Telecommunications Equipment Installers and Repairers,249000,26.52,55160.0,427647420,0.000582255354188738
2017,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",15310,27.43,57050.0,427647420,3.580051997039992e-05
2017,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",233690,26.46,55030.0,427647420,0.0005464548342183381
2017,49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",244120,25.81,53680.0,427647420,0.0005708440845966053
2017,49-2091,Avionics Technicians,18620,30.6,63650.0,427647420,4.3540540943752214e-05
2017,49-2092,"Electric Motor, Power Tool, and Related Repairers",17220,22.23,46230.0,427647420,4.026681606076333e-05
2017,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",12310,29.82,62030.0,427647420,2.8785395221138012e-05
2017,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",64380,28.0,58250.0,427647420,0.00015054457711916044
2017,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",24430,37.39,77770.0,427647420,5.7126499208156104e-05
2017,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",11520,17.33,36050.0,427647420,2.693807903716571e-05
2017,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,25810,18.74,38980.0,427647420,6.035345659281658e-05
2017,49-2098,Security and Fire Alarm Systems Installers,69830,22.64,47100.0,427647420,0.0001632887204136529
2017,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",1596660,21.62,44970.0,427647420,0.00373358969405217
2017,49-3010,Aircraft Mechanics and Service Technicians,131500,30.07,62540.0,427647420,0.00030749630150931343
2017,49-3011,Aircraft Mechanics and Service Technicians,131500,30.07,62540.0,427647420,0.00030749630150931343
2017,49-3020,Automotive Technicians and Repairers,804200,20.68,43020.0,427647420,0.0018805211077854744
2017,49-3021,Automotive Body and Related Repairers,144320,21.94,45630.0,427647420,0.000337474267937826
2017,49-3022,Automotive Glass Installers and Repairers,20190,17.23,35830.0,427647420,4.721178956253261e-05
2017,49-3023,Automotive Service Technicians and Mechanics,639700,20.51,42660.0,427647420,0.00149585843403428
2017,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,260380,23.08,48000.0,427647420,0.0006088660607376048
2017,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,260380,23.08,48000.0,427647420,0.0006088660607376048
2017,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,190100,24.42,50800.0,427647420,0.00044452507161156263
2017,49-3041,Farm Equipment Mechanics and Service Technicians,34410,19.65,40880.0,427647420,8.046348087403404e-05
2017,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",131590,25.18,52370.0,427647420,0.0003077067552517913
2017,49-3043,Rail Car Repairers,24090,27.11,56380.0,427647420,5.633145173657309e-05
2017,49-3050,Small Engine Mechanics,68300,18.36,38190.0,427647420,0.00015971100679152935
2017,49-3051,Motorboat Mechanics and Service Technicians,21160,19.88,41350.0,427647420,4.9480013231460626e-05
2017,49-3052,Motorcycle Mechanics,15850,18.4,38270.0,427647420,3.7063242425267056e-05
2017,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,31300,17.32,36020.0,427647420,7.319113488396586e-05
2017,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",142190,14.28,29700.0,427647420,0.00033249352936585004
2017,49-3091,Bicycle Repairers,12720,14.12,29370.0,427647420,2.974412893687047e-05
2017,49-3092,Recreational Vehicle Service Technicians,14780,18.83,39160.0,427647420,3.456118126469698e-05
2017,49-3093,Tire Repairers and Changers,114690,13.71,28510.0,427647420,0.0002681882191642826
2017,49-9000,"Other Installation, Maintenance, and Repair Occupations",2877650,21.82,45390.0,427647420,0.006729024578237839
